src,rel,dst,src_label,dst_label,row_id
node:ccc83dc829b0c87c,are Line of,node:e750fd61f3fffbc8,life saving rules,Fire,17242
node:9e0a3afd66f4fadf,was reported on,node:06df2d1fca254e77,case,2023-10-04,17242
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,17242
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,17242
node:fd062c23cbff59ef,was,node:c5c11887218b0e4c,loss potential severity,4.0,17242
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,17242
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,17242
node:1dc98cc9a40e5a79,is,node:3926ea93fb7f3cec,date,2024-04-17,17242
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,17242
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,17242
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,17242
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,17242
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,17242
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,17242
node:2809263c1552cd5a,is,node:1efadbe2354af1d0,location code,TFMC685,17242
node:f59c096b3321a5ef,code of is,node:1efadbe2354af1d0,incident,TFMC685,17242
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,17242
node:e614adcfa0054a7c,requires,node:ba4942e841a81f96,Function testing,monitoring,14132
node:e614adcfa0054a7c,requires,node:e5c4a37266be19bd,Function testing,monitoring of movement/indicators,14132
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,14132
node:f65bceae9e1f5084,is,node:7cd31340dfaeb57a,description,Substantial,14132
node:1a345cef2abea8d3,is,node:c5c11887218b0e4c,severity value,4.0,14132
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,14132
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,14132
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,14132
node:b66ca7b81154bd22,is,node:c5c11887218b0e4c,value,4.0,14132
node:8987dddee8db0aa6,is,node:3e5cccbb5559d304,criticality,64.0,14132
node:6ad8136021b8f634,is,node:bf61f6b760d00a1c,risk color,Red,14132
node:b66ca7b81154bd22,is,node:ecbe613e47a50e47,value,16.0,14132
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,14132
node:688608fa38c6d97c,is,node:18769c6ca5c2e6a5,mitigated risk color,Yellow,14132
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,14132
node:1dc98cc9a40e5a79,is,node:d67b2c843fe53f4b,date,2023-04-11 07:18:00.000,14132
node:9e0a3afd66f4fadf,title of is,node:cbbedd7d5cf08de4,case,Intervention Equipment,14132
node:f02496fb1c3a429d,is,node:cbbedd7d5cf08de4,title,Intervention Equipment,14132
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,14132
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,14132
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,14132
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,14132
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,14132
node:02b2c2d0700811c7,is,node:0efe3aa51493aa54,Business Unit,Services,14132
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,14132
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,14132
node:99ac13c2bb0f4fc7,is,node:99a1a88a69e5d65f,client,TECHNIPFMC ANGOLA LIMITADA,14132
node:d9d10f1dc86defd4,is,node:781f46fabbbd7ca3,case categorization,Hazard Identification,14132
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,14132
node:beef3462beb17905,are Line of,node:e750fd61f3fffbc8,life rules,Fire,14132
node:beef3462beb17905,are,node:5da22bd0f1da454f,life rules,Line,14132
node:ccc83dc829b0c87c,are Line of,node:e750fd61f3fffbc8,life saving rules,Fire,14132
node:ccc83dc829b0c87c,are,node:5da22bd0f1da454f,life saving rules,Line,14132
node:9e0a3afd66f4fadf,was reported on,node:97dc02cf2d320beb,case,2023-04-11,14132
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,14132
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,14132
node:fd062c23cbff59ef,was,node:c5c11887218b0e4c,loss potential severity,4.0,14132
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,14132
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,14132
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,14132
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,14132
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,14132
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,14132
node:f59c096b3321a5ef,code of is,node:16e6f6c0dbb599df,incident,TFMC354,14132
node:2809263c1552cd5a,is,node:16e6f6c0dbb599df,location code,TFMC354,14132
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,7323
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,7323
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,7323
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,7323
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,7323
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,7323
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,7323
node:a187cb1c901af224,is in,node:f598c84bf2f1e3de,last 5 years,industry,7323
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,7323
node:8987dddee8db0aa6,is,node:498b3797c1ffeb8d,criticality,8.0,7323
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,7323
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,7323
node:1dc98cc9a40e5a79,is,node:5528d008b94cff6a,date,2018-03-26 05:00:00.000,7323
node:f02496fb1c3a429d,is,node:98203396a360333b,title,Downtime BUZ007 By Martin Waugh Synergi lançado sem ações,7323
node:9e0a3afd66f4fadf,title of is,node:c5e7a0821be0b486,case,Downtime BUZ007,7323
node:f02496fb1c3a429d,is,node:c5e7a0821be0b486,title,Downtime BUZ007,7323
node:9e0a3afd66f4fadf,title of is,node:98203396a360333b,case,Downtime BUZ007 By Martin Waugh Synergi lançado sem ações,7323
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,7323
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,7323
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,7323
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,7323
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,7323
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,7323
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,7323
node:5322bd41eb35fa05,is,node:a1ef5095e8959e9f,name,071991C001,7323
node:ace9b0eac87cb97b,name of is,node:a1ef5095e8959e9f,project,071991C001,7323
node:66a2a258fa6eac5d,do,node:368e1a61e63ee5ca,Synergi Cases Project TOP Estrela,Mar.,7323
node:99ac13c2bb0f4fc7,is,node:439ea0f60a46a049,client,TECHNIP BRASIL,7323
node:d9d10f1dc86defd4,is,node:68d037e05a11bb4f,case categorization,Equipment condition,7323
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,7323
node:9e0a3afd66f4fadf,was reported on,node:1ac40d09aaa7e841,case,2018-04-12,7323
node:8045bc4ef3beffa2,is,node:4a8e93a758aa940d,status,Open,7323
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,7323
node:3dc2d5f80ef9d4ee,is,node:87e6f979dbf54aa1,operating center,TPBRASIL,7323
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,7323
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,7323
node:f59c096b3321a5ef,code of is,node:039a16ab0b964c55,incident,TFMC644,7323
node:2809263c1552cd5a,is,node:039a16ab0b964c55,location code,TFMC644,7323
node:6101e8ad13b327ba,con,node:67be67e016a4cae4,la base nos encontramos,una gran inundacion al costado derecho y en gran parte en las oficinas de ensamble lo que puede ocasionar una averia o daños,20368
node:6101e8ad13b327ba,con una gran inundacion al costado derecho y en gran parte en las oficinas de ensamble lo que puede ocasionar una averia o daños en,node:390ee1c639f32d62,la base nos encontramos,los equipo de computo,20368
node:cd9c11aec28f32e4,con una gran inundacion al costado derecho y en gran parte en las oficinas de ensamble lo que puede ocasionar una averia o daños en,node:390ee1c639f32d62,a la base nos encontramos,los equipo de computo,20368
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,20368
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,20368
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,20368
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,20368
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,20368
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,20368
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,20368
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,20368
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,20368
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,20368
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,20368
node:8987dddee8db0aa6,is,node:ecbe613e47a50e47,criticality,16.0,20368
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,20368
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,20368
node:1dc98cc9a40e5a79,is,node:50128c186ecad27d,date,2024-02-06 13:51:00.000,20368
node:f02496fb1c3a429d,is,node:057d0b41b97f9ddc,title,observation,20368
node:9e0a3afd66f4fadf,title of is,node:c70d5a4df28155b4,case,Hazard observation,20368
node:f02496fb1c3a429d,is,node:c70d5a4df28155b4,title,Hazard observation,20368
node:9e0a3afd66f4fadf,title of is,node:057d0b41b97f9ddc,case,observation,20368
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,20368
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,20368
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,20368
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,20368
node:02b2c2d0700811c7,is,node:3f49d0867da0801b,Business Unit,Surface Americas,20368
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,20368
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,20368
node:ace9b0eac87cb97b,name of is,node:d7eaa32f2ed41d50,project,000164A001,20368
node:5322bd41eb35fa05,is,node:d7eaa32f2ed41d50,name,000164A001,20368
node:99ac13c2bb0f4fc7,is,node:b2cb7d8a3b088acf,client,FMC COLOMBIA,20368
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,20368
node:9e0a3afd66f4fadf,was reported on,node:19ac7c0dd31ecd38,case,2024-02-06,20368
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,20368
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,20368
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,20368
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,20368
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,20368
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,20368
node:3dc2d5f80ef9d4ee,is,node:e32375a02bc4d9bf,operating center,UK Aberdeen,20368
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,20368
node:2809263c1552cd5a,is,node:56a5da3e695db977,location code,TFMC672,20368
node:f59c096b3321a5ef,code of is,node:56a5da3e695db977,incident,TFMC672,20368
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,12783
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,12783
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,12783
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,12783
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,12783
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,12783
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,12783
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,12783
node:8987dddee8db0aa6,is,node:498b3797c1ffeb8d,criticality,8.0,12783
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,12783
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,12783
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,12783
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,12783
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,12783
node:1dc98cc9a40e5a79,is,node:c0a00a8920f25ae8,date,2023-01-10 18:38:00.000,12783
node:f02496fb1c3a429d,is,node:5e8c97aed4db6476,title,Apesar de já ter o roda pé na passarela da rampa de carregamento poderiamos analizar,12783
node:9e0a3afd66f4fadf,title of is,node:7b7af9a373c5df95,case,Apesar de já ter o roda pé,12783
node:9e0a3afd66f4fadf,title of is,node:f923d15123af7f51,case,Apesar já ter o roda pé,12783
node:f02496fb1c3a429d,is,node:a18816f358fbcdae,title,Apesar já ter o roda pé na passarela da rampa de carregamento poderiamos analizar,12783
node:9e0a3afd66f4fadf,title of is,node:5e8c97aed4db6476,case,Apesar de já ter o roda pé na passarela da rampa de carregamento poderiamos analizar,12783
node:f02496fb1c3a429d,is,node:c77e38260c1db2b3,title,Apesar de já ter o roda pé na,12783
node:f02496fb1c3a429d,is,node:96c5f9f240acaf85,title,Apesar já ter o roda pé na,12783
node:9e0a3afd66f4fadf,title of is,node:96c5f9f240acaf85,case,Apesar já ter o roda pé na,12783
node:9e0a3afd66f4fadf,title of is,node:c77e38260c1db2b3,case,Apesar de já ter o roda pé na,12783
node:f02496fb1c3a429d,is,node:7b7af9a373c5df95,title,Apesar de já ter o roda pé,12783
node:9e0a3afd66f4fadf,title of is,node:a18816f358fbcdae,case,Apesar já ter o roda pé na passarela da rampa de carregamento poderiamos analizar,12783
node:f02496fb1c3a429d,is,node:f923d15123af7f51,title,Apesar já ter o roda pé,12783
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,12783
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,12783
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,12783
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,12783
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,12783
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,12783
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,12783
node:5322bd41eb35fa05,is,node:fd4a869f39cecea2,name,079426C001,12783
node:ace9b0eac87cb97b,name of is,node:fd4a869f39cecea2,project,079426C001,12783
node:99ac13c2bb0f4fc7,is,node:9e65ab9ef645443f,client,PETROBRAS,12783
node:9e0a3afd66f4fadf,was reported on,node:e4c8d5f3fa8d6671,case,2023-01-31,12783
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,12783
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,12783
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,12783
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,12783
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,12783
node:1dc98cc9a40e5a79,is,node:81fb242c7fd6ad33,date,2023-05-19,12783
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,12783
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,12783
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,12783
node:3dc2d5f80ef9d4ee,is,node:87e6f979dbf54aa1,operating center,TPBRASIL,12783
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,12783
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,12783
node:2809263c1552cd5a,is,node:61f8c41395b952ed,location code,TFMC652,12783
node:f59c096b3321a5ef,code of is,node:61f8c41395b952ed,incident,TFMC652,12783
node:2096b22626efcaba,foram,node:8c69c79cf19ee730,Os primeiros socorros,administrados,27515
node:8c69c79cf19ee730,incluindo,node:83f7460828000e2d,administrados,limpeza o enfaixamento,27515
node:615e6822b90d2a48,locate,node:796d7130cc7ab7a4,IP,its end,27515
node:615e6822b90d2a48,inserted tip into,node:a71f2a54a10ccdaa,IP,opening,27515
node:615e6822b90d2a48,tip of,node:087893c060707a2b,IP,scissors,27515
node:615e6822b90d2a48,inserted,node:d4a5ee5157a5eafb,IP,tip,27515
node:615e6822b90d2a48,inserted,node:c8cbdf15c0422714,IP,tip of scissors,27515
node:615e6822b90d2a48,making,node:6196b1ad648cdd86,IP,cut,27515
node:087893c060707a2b,striking,node:8dbd494c6dbb1d04,scissors,corner of IP 's hand,27515
node:087893c060707a2b,striking,node:3f8577315ae9ddfd,scissors,lower corner,27515
node:087893c060707a2b,striking,node:d41852a85046ac81,scissors,lower corner of IP 's hand,27515
node:087893c060707a2b,striking,node:4cb80098fa706da5,scissors,lower left corner,27515
node:087893c060707a2b,striking,node:8401a161932f7322,scissors,corner,27515
node:087893c060707a2b,striking corner with,node:349e8a0c630d5abf,scissors,their tip,27515
node:087893c060707a2b,striking,node:6562d6af515e4791,scissors,left corner of IP 's hand,27515
node:615e6822b90d2a48,of,node:219e64bbc8617ec9,IP,hand,27515
node:087893c060707a2b,striking,node:2a3080709be6f558,scissors,lower left corner of IP 's hand,27515
node:087893c060707a2b,striking,node:806bd0291fe67fa0,scissors,left corner,27515
node:57cb10bf8425fa8a,reported incident to,node:e563db80d2e8a576,TheIP,nurse on duty,27515
node:57cb10bf8425fa8a,immediately proceeded to,node:0d74f205db59cabf,TheIP,infirmary,27515
node:57cb10bf8425fa8a,proceeded to,node:0d74f205db59cabf,TheIP,infirmary,27515
node:57cb10bf8425fa8a,reported incident to,node:f48daf617931ca44,TheIP,nurse,27515
node:57cb10bf8425fa8a,reported,node:f59c096b3321a5ef,TheIP,incident,27515
node:e04227f91d94ea5d,was administered,node:8c29bf24d97f1cf2,First aid,referred,27515
node:61e59075944ea347,was administered including,node:ab99759ce0d23468,aid,cleaning,27515
node:615e6822b90d2a48,was,node:8c29bf24d97f1cf2,IP,referred,27515
node:615e6822b90d2a48,was referred for,node:bd73832374bc284e,IP,external care,27515
node:e04227f91d94ea5d,was,node:983c9f44125421a6,First aid,administered,27515
node:61e59075944ea347,was administered,node:bd94d524f53a3633,aid,referred for medical care,27515
node:615e6822b90d2a48,was referred for,node:b4d0361d8c85ea32,IP,medical care,27515
node:e04227f91d94ea5d,was administered including,node:ab99759ce0d23468,First aid,cleaning,27515
