record_no,stratum,narrative,case_categorization,severity,impact_type,work_process,causal_density,causal_matches,token_count,existing_entities
524592,replacement,"The Near-miss has occurred on 16 January 2017, at 14:20 in Workshop B, Column 8. Welded joints in Out Rigger pipe (18’) will be repaired, working groups tried to rotate the pipe sitting on the support, height above 68 cm. After rotated, the Out Rigger pipe position out from the centre of support, make the load is concentrated at the edge. This unbalance condition caused the support leg at the other side loose and uplifted because not fully welded to the floor, the support sloped, the Out Rigger pipe, which sitting at the opposite edge, fell down._x000D_ _x000D_ Additional information (02/02/2017):_x000D_ - Weight of Outrigger pipe (type 4) = 2 ton_x000D_ - There are 3 persons around the area when near miss occurred, no person in danger, the pipe does not totally fall to the floor, but just a part where the support tilted. The pipe as seen in the photo on the floor is after the event, after removed from the support by Over Head Crane. (refer to picture in attachment)_x000D_ - Barricade is installed at pipe work area as standard requirement in workshop",,,,,,,185.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Singapore Leased Warehouse"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Singapore"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Singapore"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TOTAL E & P ANGOLA"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Uncontrolled moving objects/ parts (struck by other than machine parts and dropped objects)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""workshop"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Column 8"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""overhead crane"", ""relation"": ""INVOLVED""}]"
1397,replacement,Employee statement:  On Thursday April 21st. 2022 at about 2pm MT FMC is getting ready to rig up a 5” 15k well flex on to the Zipper… We had used the loader with the stinger to lift the hose up to the top of the zipper… I had moved forward to move the strap over to get a better center point when lifting the well flex… As they started to pick up the well flex in the air I started to walk backwards to get out of the line of fire danger area and slipped on a rock the size of a baseball… I stumbled backwards and eventually landed on my butt… Did not feel anything wrong or didn’t think I inflicted any type of pain on to me.. I kept walking Normal.. And I kept working as usual.. The next morning today April 22nd 2022. I noticed a small bruise on my right knee. When I walk for to long or stand on my right leg for to long. It hurts a bit…,,,,,,,174.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Minot Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Minot"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""MARATHON PETROLEUM COMPANY LLC ATL/GA"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""MT FMC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""ziper"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""loader"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""stinger"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""well flex"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""line of fire danger area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""Knee"", ""relation"": ""AFFECTED""}]"
20697,replacement,"On April 22, 2024, at 7 am during machine production, oil spillage was discovered at the gearbox, caused by a leak in the pipeline. The maintenance supervisor was immediately informed, and the crew used an emergency response spill kit to contained the spillage spread widely.",,,,,,,45.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Asiaflex Products"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Johor Bahru"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Malaysia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""N/A - No Vendor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""gearbox"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""crew"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""emergency response spill kit"", ""relation"": ""INVOLVED""}]"
20899,replacement,"Ao transportar um recipiente de carne do paiol de alimentos para a cozinha, o trabalhador sofreu uma leve abras?o no dorso de sua m?o direita ao esbarrar em trava da porta de acesso do paiol de alimentos. O trabalhador se dirigiu ao servi?o médico, onde recebeu tratamento de primeiros socorros e liberado para retorno ao trabalho. A trava da porta tinha uma aresta que foi abastada e todas as outras portas similares foram foram inspecionadas e nenhum cenário semelhante foi identificado.  --------  While transporting a container of meat from the food store to the galley, the worker suffered a minor abrasion on the back of his right hand when he bumped into the latch on the food store access door. The worker went to the medical service, where he received first aid treatment and return to work. The door latch had an edge that was chipped, and all other similar doors were inspected, and no similar scenario was identified.",,,,,,,159.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Top Coral Do Atlantico (PLSV1)"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Rio de Janeiro"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Brazil"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""South America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PETROBRAS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment Suitability"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""cozinha"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""galley"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""abrasion"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""BODY_PART"", ""value"": ""back of his head"", ""relation"": ""AFFECTED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""latch"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""food store"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""medical service"", ""relation"": ""REPORTED_BY""}]"
681391,replacement,"IP was manually removing peel ply from inside a GRP protection cover by using a three step ladder. The peel ply slipped from the hand of the operator, and as result the IP lost balance and fell backwards. _x000D_ The IP completed his shift. Overnight, the pain increased and the operator seeked medical treatment. _x000D_ The IP suffered a fracture in the wrist that required surgery.",,,,,,,66.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Norway"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""LUNDIN ENERGY NORWAY AS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Planning and coordination of works"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IP"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""peel ply"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""GRP protection cover"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""three step ladder"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""left hand"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""fracture"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""BODY_PART"", ""value"": ""wrist"", ""relation"": ""AFFECTED""}]"
1046,replacement,"Employee was removing magnetic multi-grab tool from valve. Instead of breaking the magnetic tension by moving the tool sideways, he tried to pull the tool straight off of the valve. This required him to put extra force on the tool and in doing so, when it released, it struck him in the nose. This resulted in a first aid incident to his nose.",,,,,,,63.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Oklahoma City Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Oklahoma City"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC USA, INC."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""magnetic multi-grab tool"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""nose"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""first aid incident"", ""relation"": ""RESULTED_IN""}]"
411,replacement,"ROV TXLX 43 was hot stabbed into the Claxton (Subcontractors) coating removal tool in order to provide hydraulic and electrical power to conduct removal of half shells. During this process the half shells parted, made contact with the hose causing damage whereby pressure was lost. A oil release (Castrol Hyspin AWS 32) occurred and TXLX 43 was subjected to water.",,,,,,,60.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Deep Energy"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Aberdeen"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""EQUINOR ENERGY AS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Planning and coordination of works"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""ROV XLX43"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Claxton (Subcontractors)"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Castrol Hyspin AWS 32"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""TXLX 43"", ""relation"": ""INVOLVED""}]"
13153,replacement,"IP was descending the stairway from the gantry when slipped. IP stopped himself from falling as IP was holding the handrails. As IP didn't fall, IP continued working normally. Later, at night, IP felt some pain in the arm and noticed slight swelling. Next day, in the morning, IP was feeling better so forgot about the situation. On the following day, IP had further discomfort in the arm and recall it / remember that it was the same arm used to hold the handrails, so reported to the factory medical centre for assessment. The medical Assessment is that IP probably sustained a muscle strain when he gripped the handrail to prevent his fall when slipping on the stairwell a two days earlier. Following medical assessment IP was given a compression bandage and returned to work. Then IP reported the situation to Project HSE Mngr on Duty.",,,,,,,146.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Flexi France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Le Trait"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TULLOW GHANA, LTD."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Climate (Heat/Cold/Humidity)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""gantry"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""hand rail"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""arm"", ""relation"": ""AFFECTED""}, {""entity_type"": ""LOCATION"", ""value"": ""factory medical centre"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""muscle strain"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Project HSE Mngr on Duty"", ""relation"": ""REPORTED_BY""}]"
9524,replacement,Description/summary of Incident: The Deep Blue is currently on a transit to Acu Port. At 04:00 hrs 5 Aug 22 it was by the On Shift rigging supervisor that he had found one wooden plank from the grillage smouldering. The occurrence was and the smouldering was dampened down with water. The smouldering had started under a buoyancy module. Hot work had been carried out in the area by the previous shift under a PTW. It is believed that a spark from the hot work has gone under the buoyancy module and not been spotted at the time of the hot work and left to smoulder.,,,,,,,105.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Deep Blue"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Aberdeen"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PETROBRAS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""The Deep Blue"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Acu port"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""buoyancy module"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PTW"", ""relation"": ""REPORTED_BY""}]"
584552,replacement,"On 26.04.2018, at 12:00, a Velesstroy gas-torch operator whilst walking at Train III, in the area of booster compressor, slipped and fell on his left side due to steel-sheet plates laying under the snow. On 30.04.2018, the IP sought medical advice in Velesstroy medics’ station, then he was sent to Sabetta's third level clinic. Diagnosis: Closed trauma of thorax, contusion of the left half of ribcage.  No need in evacuation.",,,,,,,70.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Sabetta Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Sabetta"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Russia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Manual handling"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""VELESSTROY"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Train III"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""booster compressor"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""steel-sheet plates"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IP"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Velesstroy medics\u2019 station"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""Closed trauma of thorax"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""BODY_PART"", ""value"": ""left half of ribcage"", ""relation"": ""AFFECTED""}]"
18183,replacement,Electrical Sub Contractor reported metal cuttings in his eye after cutting cable tray. He had been cutting the tray with a jig saw from above and was wearing appropriate PPE called out in the task specific RAMS (Glasses). He reported the incident to a First Aider he was working alongside with and asked for an eye wash. The irritant was removed and the Operator continued with his work.,,,,,,,68.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Dunfermline Manufacturing"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Dunfermline"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IMPACT"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Dangerous surfaces (sharp/ sharp edged/ high roughness grade)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Electrical contractor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""BODY_PART"", ""value"": ""eye"", ""relation"": ""AFFECTED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""cable tray"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""jig saw"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""First Aider"", ""relation"": ""REPORTED_BY""}]"
